#time, dark_ADC, dark_V, active_ADC, active_V, temp_ADC, temp_F, batt_ADC, batt_V, diff_ADC, diff_V
2022-04-06 08:24:06, 0, 0.000, 1143, 0.921, 735, 59.2, 3721, 2.999, 1143, 0.921, 1006.658
2022-04-06 08:24:36, 0, 0.000, 1141, 0.919, 737, 59.4, 3723, 3.000, 1141, 0.919, 1004.957
2022-04-06 08:25:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3721, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:25:36, 0, 0.000, 1143, 0.921, 735, 59.2, 3722, 2.999, 1143, 0.921, 1006.658
2022-04-06 08:26:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3723, 3.000, 1141, 0.919, 1004.957
2022-04-06 08:26:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3720, 2.998, 1141, 0.919, 1004.957
2022-04-06 08:27:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3722, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:27:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3721, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:28:06, 0, 0.000, 1144, 0.922, 735, 59.2, 3723, 3.000, 1144, 0.922, 1007.509
2022-04-06 08:28:36, 0, 0.000, 1142, 0.920, 733, 59.1, 3721, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:29:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3721, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:29:36, 0, 0.000, 1142, 0.920, 734, 59.2, 3723, 3.000, 1142, 0.920, 1005.808
2022-04-06 08:30:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3722, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:30:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3723, 3.000, 1142, 0.920, 1005.808
2022-04-06 08:31:06, 0, 0.000, 1144, 0.922, 736, 59.3, 3721, 2.999, 1144, 0.922, 1007.509
2022-04-06 08:31:36, 0, 0.000, 1145, 0.923, 735, 59.2, 3720, 2.998, 1145, 0.923, 1008.360
2022-04-06 08:32:06, 0, 0.000, 1142, 0.920, 736, 59.3, 3721, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:32:36, 0, 0.000, 1142, 0.920, 736, 59.3, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 08:33:06, 0, 0.000, 1141, 0.919, 736, 59.3, 3722, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:33:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3722, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:34:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3722, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:34:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3722, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:35:06, 0, 0.000, 1142, 0.920, 736, 59.3, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 08:35:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3723, 3.000, 1142, 0.920, 1005.808
2022-04-06 08:36:06, 0, 0.000, 1146, 0.924, 736, 59.3, 3722, 2.999, 1146, 0.924, 1009.211
2022-04-06 08:36:36, 0, 0.000, 1143, 0.921, 734, 59.2, 3720, 2.998, 1143, 0.921, 1006.658
2022-04-06 08:37:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3720, 2.998, 1141, 0.919, 1004.957
2022-04-06 08:37:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3719, 2.997, 1140, 0.919, 1004.106
2022-04-06 08:38:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3720, 2.998, 1141, 0.919, 1004.957
2022-04-06 08:38:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 08:39:06, 0, 0.000, 1143, 0.921, 735, 59.2, 3722, 2.999, 1143, 0.921, 1006.658
2022-04-06 08:39:36, 0, 0.000, 1141, 0.919, 736, 59.3, 3722, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:40:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3721, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:40:36, 0, 0.000, 1142, 0.920, 734, 59.2, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 08:41:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 08:41:36, 0, 0.000, 1142, 0.920, 736, 59.3, 3721, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:42:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 08:42:36, 0, 0.000, 1144, 0.922, 737, 59.4, 3723, 3.000, 1144, 0.922, 1007.509
2022-04-06 08:43:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3722, 2.999, 1142, 0.920, 1005.808
2022-04-06 08:43:36, 0, 0.000, 1143, 0.921, 735, 59.2, 3721, 2.999, 1143, 0.921, 1006.658
2022-04-06 08:44:06, 0, 0.000, 1144, 0.922, 736, 59.3, 3719, 2.997, 1144, 0.922, 1007.509
2022-04-06 08:44:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3719, 2.997, 1140, 0.919, 1004.106
2022-04-06 08:45:06, 0, 0.000, 1143, 0.921, 735, 59.2, 3720, 2.998, 1143, 0.921, 1006.658
2022-04-06 08:45:36, 0, 0.000, 1141, 0.919, 733, 59.1, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 08:46:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 08:46:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 08:47:06, 0, 0.000, 1139, 0.918, 735, 59.2, 3721, 2.999, 1139, 0.918, 1003.256
2022-04-06 08:47:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 08:48:06, 0, 0.000, 1143, 0.921, 735, 59.2, 3722, 2.999, 1143, 0.921, 1006.658
2022-04-06 08:48:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3720, 2.998, 1141, 0.919, 1004.957
2022-04-06 08:49:06, 0, 0.000, 1142, 0.920, 733, 59.1, 3716, 2.995, 1142, 0.920, 1005.808
2022-04-06 08:49:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3720, 2.998, 1141, 0.919, 1004.957
2022-04-06 08:50:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3721, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:50:36, 0, 0.000, 1144, 0.922, 737, 59.4, 3722, 2.999, 1144, 0.922, 1007.509
2022-04-06 08:51:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 08:51:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3718, 2.996, 1140, 0.919, 1004.106
2022-04-06 08:52:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 08:52:36, 0, 0.000, 1142, 0.920, 734, 59.2, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 08:53:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3720, 2.998, 1140, 0.919, 1004.106
2022-04-06 08:53:36, 0, 0.000, 1143, 0.921, 736, 59.3, 3718, 2.996, 1143, 0.921, 1006.658
2022-04-06 08:54:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3718, 2.996, 1140, 0.919, 1004.106
2022-04-06 08:54:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3720, 2.998, 1140, 0.919, 1004.106
2022-04-06 08:55:06, 0, 0.000, 1142, 0.920, 733, 59.1, 3718, 2.996, 1142, 0.920, 1005.808
2022-04-06 08:55:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 08:56:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3717, 2.995, 1140, 0.919, 1004.106
2022-04-06 08:56:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3721, 2.999, 1140, 0.919, 1004.106
2022-04-06 08:57:06, 0, 0.000, 1140, 0.919, 733, 59.1, 3718, 2.996, 1140, 0.919, 1004.106
2022-04-06 08:57:36, 0, 0.000, 1141, 0.919, 736, 59.3, 3721, 2.999, 1141, 0.919, 1004.957
2022-04-06 08:58:06, 0, 0.000, 1142, 0.920, 733, 59.1, 3717, 2.995, 1142, 0.920, 1005.808
2022-04-06 08:58:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 08:59:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3719, 2.997, 1140, 0.919, 1004.106
2022-04-06 08:59:36, 0, 0.000, 1139, 0.918, 733, 59.1, 3719, 2.997, 1139, 0.918, 1003.256
2022-04-06 09:00:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 09:00:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3719, 2.997, 1140, 0.919, 1004.106
2022-04-06 09:01:06, 0, 0.000, 1141, 0.919, 736, 59.3, 3720, 2.998, 1141, 0.919, 1004.957
2022-04-06 09:01:36, 0, 0.000, 1141, 0.919, 736, 59.3, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 09:02:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3719, 2.997, 1140, 0.919, 1004.106
2022-04-06 09:02:36, 0, 0.000, 1143, 0.921, 733, 59.1, 3717, 2.995, 1143, 0.921, 1006.658
2022-04-06 09:03:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3717, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:03:36, 0, 0.000, 1139, 0.918, 734, 59.2, 3719, 2.997, 1139, 0.918, 1003.256
2022-04-06 09:04:06, 0, 0.000, 1139, 0.918, 734, 59.2, 3719, 2.997, 1139, 0.918, 1003.256
2022-04-06 09:04:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:05:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 09:05:36, 0, 0.000, 1142, 0.920, 736, 59.3, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 09:06:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 09:06:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:07:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:07:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:08:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:08:36, 0, 0.000, 1142, 0.920, 733, 59.1, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 09:09:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3720, 2.998, 1142, 0.920, 1005.808
2022-04-06 09:09:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:10:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 09:10:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3718, 2.996, 1140, 0.919, 1004.106
2022-04-06 09:11:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3717, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:11:36, 0, 0.000, 1139, 0.918, 733, 59.1, 3714, 2.993, 1139, 0.918, 1003.256
2022-04-06 09:12:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:12:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:13:06, 0, 0.000, 1138, 0.917, 734, 59.2, 3716, 2.995, 1138, 0.917, 1002.405
2022-04-06 09:13:36, 0, 0.000, 1139, 0.918, 736, 59.3, 3719, 2.997, 1139, 0.918, 1003.256
2022-04-06 09:14:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3717, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:14:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3719, 2.997, 1141, 0.919, 1004.957
2022-04-06 09:15:06, 0, 0.000, 1139, 0.918, 735, 59.2, 3717, 2.995, 1139, 0.918, 1003.256
2022-04-06 09:15:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3717, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:16:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3716, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:16:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3714, 2.993, 1140, 0.919, 1004.106
2022-04-06 09:17:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3718, 2.996, 1141, 0.919, 1004.957
2022-04-06 09:17:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 09:18:06, 0, 0.000, 1139, 0.918, 735, 59.2, 3718, 2.996, 1139, 0.918, 1003.256
2022-04-06 09:18:36, 0, 0.000, 1142, 0.920, 734, 59.2, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 09:19:06, 0, 0.000, 1144, 0.922, 734, 59.2, 3718, 2.996, 1144, 0.922, 1007.509
2022-04-06 09:19:36, 0, 0.000, 1141, 0.919, 733, 59.1, 3717, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:20:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3716, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:20:36, 0, 0.000, 1140, 0.919, 733, 59.1, 3719, 2.997, 1140, 0.919, 1004.106
2022-04-06 09:21:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3717, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:21:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:22:06, 0, 0.000, 1141, 0.919, 733, 59.1, 3716, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:22:36, 0, 0.000, 1142, 0.920, 733, 59.1, 3716, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:23:06, 0, 0.000, 1139, 0.918, 735, 59.2, 3716, 2.995, 1139, 0.918, 1003.256
2022-04-06 09:23:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3717, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:24:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:24:36, 0, 0.000, 1142, 0.920, 734, 59.2, 3719, 2.997, 1142, 0.920, 1005.808
2022-04-06 09:25:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3716, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:25:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3715, 2.994, 1141, 0.919, 1004.957
2022-04-06 09:26:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:26:36, 0, 0.000, 1140, 0.919, 733, 59.1, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:27:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3716, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:27:36, 0, 0.000, 1142, 0.920, 734, 59.2, 3714, 2.993, 1142, 0.920, 1005.808
2022-04-06 09:28:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:28:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3717, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:29:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3717, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:29:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3718, 2.996, 1140, 0.919, 1004.106
2022-04-06 09:30:06, 0, 0.000, 1139, 0.918, 734, 59.2, 3715, 2.994, 1139, 0.918, 1003.256
2022-04-06 09:30:36, 0, 0.000, 1139, 0.918, 735, 59.2, 3716, 2.995, 1139, 0.918, 1003.256
2022-04-06 09:31:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3717, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:31:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3715, 2.994, 1141, 0.919, 1004.957
2022-04-06 09:32:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:32:36, 0, 0.000, 1143, 0.921, 734, 59.2, 3717, 2.995, 1143, 0.921, 1006.658
2022-04-06 09:33:06, 0, 0.000, 1139, 0.918, 733, 59.1, 3716, 2.995, 1139, 0.918, 1003.256
2022-04-06 09:33:36, 0, 0.000, 1142, 0.920, 733, 59.1, 3715, 2.994, 1142, 0.920, 1005.808
2022-04-06 09:34:06, 0, 0.000, 1139, 0.918, 735, 59.2, 3715, 2.994, 1139, 0.918, 1003.256
2022-04-06 09:34:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:35:06, 0, 0.000, 1139, 0.918, 735, 59.2, 3716, 2.995, 1139, 0.918, 1003.256
2022-04-06 09:35:36, 0, 0.000, 1143, 0.921, 735, 59.2, 3716, 2.995, 1143, 0.921, 1006.658
2022-04-06 09:36:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3717, 2.995, 1142, 0.920, 1005.808
2022-04-06 09:36:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:37:06, 0, 0.000, 1143, 0.921, 734, 59.2, 3715, 2.994, 1143, 0.921, 1006.658
2022-04-06 09:37:36, 0, 0.000, 1139, 0.918, 734, 59.2, 3715, 2.994, 1139, 0.918, 1003.256
2022-04-06 09:38:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:38:36, 0, 0.000, 1140, 0.919, 735, 59.2, 3718, 2.996, 1140, 0.919, 1004.106
2022-04-06 09:39:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:39:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3716, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:40:06, 0, 0.000, 1141, 0.919, 734, 59.2, 3717, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:40:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3714, 2.993, 1142, 0.920, 1005.808
2022-04-06 09:41:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3715, 2.994, 1141, 0.919, 1004.957
2022-04-06 09:41:36, 0, 0.000, 1141, 0.919, 735, 59.2, 3715, 2.994, 1141, 0.919, 1004.957
2022-04-06 09:42:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3714, 2.993, 1140, 0.919, 1004.106
2022-04-06 09:42:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3716, 2.995, 1140, 0.919, 1004.106
2022-04-06 09:43:06, 0, 0.000, 1143, 0.921, 732, 59.0, 3714, 2.993, 1143, 0.921, 1006.658
2022-04-06 09:43:36, 0, 0.000, 1143, 0.921, 734, 59.2, 3715, 2.994, 1143, 0.921, 1006.658
2022-04-06 09:44:06, 0, 0.000, 1140, 0.919, 734, 59.2, 3714, 2.993, 1140, 0.919, 1004.106
2022-04-06 09:44:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3714, 2.993, 1141, 0.919, 1004.957
2022-04-06 09:45:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3714, 2.993, 1140, 0.919, 1004.106
2022-04-06 09:45:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3714, 2.993, 1142, 0.920, 1005.808
2022-04-06 09:46:06, 0, 0.000, 1142, 0.920, 735, 59.2, 3715, 2.994, 1142, 0.920, 1005.808
2022-04-06 09:46:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3716, 2.995, 1141, 0.919, 1004.957
2022-04-06 09:47:06, 0, 0.000, 1140, 0.919, 735, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:47:36, 0, 0.000, 1140, 0.919, 733, 59.1, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:48:06, 0, 0.000, 1143, 0.921, 734, 59.2, 3713, 2.992, 1143, 0.921, 1006.658
2022-04-06 09:48:36, 0, 0.000, 1140, 0.919, 734, 59.2, 3715, 2.994, 1140, 0.919, 1004.106
2022-04-06 09:49:06, 0, 0.000, 1141, 0.919, 735, 59.2, 3714, 2.993, 1141, 0.919, 1004.957
2022-04-06 09:49:36, 0, 0.000, 1142, 0.920, 735, 59.2, 3715, 2.994, 1142, 0.920, 1005.808
2022-04-06 09:50:06, 0, 0.000, 1142, 0.920, 734, 59.2, 3715, 2.994, 1142, 0.920, 1005.808
2022-04-06 09:50:36, 0, 0.000, 1141, 0.919, 734, 59.2, 3714, 2.993, 1141, 0.919, 1004.957
2022-04-06 09:51:06, 0, 0.000, 1142, 0.920, 733, 59.1, 3714, 2.993, 1142, 0.920, 1005.808
2022-04-06 09:51:34, 0, 0.000, 1130, 0.911, 729, 58.7, 3570, 2.877, 1130, 0.911, 995.599
2022-04-06 09:52:04, 0, 0.000, 1127, 0.908, 733, 59.1, 3487, 2.810, 1127, 0.908, 993.047
2022-04-06 09:52:34, 0, 0.000, 1121, 0.903, 734, 59.2, 3537, 2.850, 1121, 0.903, 987.943
